Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Bwd IAT Total,Bwd IAT Mean,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Label
1363701.675958495,22.0,2.0,2873.313952644153,1906.742988464898,92.647358044951,36.69350690206704,514.9414066624017,1477.5883190817597,7.869687230025253,139.24415525854207,489104.3949392042,176.17116494246795,4633920.188053478,1917415.0519438682,6379713.712488208,60629.93981927156,7071516.210448959,1232514.8566743508,20013662.038774844,3093684.3990696515,0.0,0.0,59.0,22.0,109.10008566473034,274.6504702813243,2.6541121508232424,1150.9913500948255,65.00028389982327,95.36357866135903,50669.446966929376,0.0,0.0,0.0,1.0,0.0,0.0,3.4999051091113067,733.8079549211774,163.8878356597026,429.35272633517894,33697.0,31674.0,16.0,34.0,0
5403781.598677729,46.0,5.0,2104.661631487834,4933.692462824637,650.8640644690162,25.233289614589694,287.76812065554805,567.842674813231,15.088239315320155,738.1193694533829,372521.2637372663,823.2845151840928,4663965.318665256,80798.45768432636,517826.2848652868,93880.53542070383,14301073.423194246,4210508.688709427,19841289.139784206,4633425.769918328,0.0,0.0,42.0,55.0,346.25066126024564,111.68982778516424,9.651738067581208,501.76205069006255,82.82505843622829,319.3654564486904,171311.85802643,0.0,0.0,0.0,0.0,1.0,0.0,3.74864675360624,644.5561193725309,93.75317351744908,743.729415861131,42769.0,33806.0,3.0,21.0,0
43341838.676436424,8.0,3.0,284.30043484086616,3600.0907705780714,732.2337056316487,7.100263297478699,347.89778177411614,1227.2126448973647,15.764279303724745,286.28191255774755,382357.1475581436,399.10811685073816,1958068.4056737863,1411594.0072589763,9814057.141517486,34464.08865116177,30172993.343884215,1651676.2766930591,7634430.487547788,1290212.1517298229,0.0,0.0,31.0,29.0,343.73793331746697,13.090447689704847,2.4282873840764685,339.6793816791953,587.0685066498572,314.23831510245907,137244.51663236503,1.0,1.0,1.0,1.0,1.0,0.0,3.381968883586434,324.5482781096287,291.45015144343506,768.9762835279149,4626.0,46668.0,6.0,36.0,0
27713171.93785299,29.0,33.0,1893.126126759475,4757.925513619052,369.36558757814805,13.5542254243842,768.1832328187692,504.86271202955106,5.244347721048794,59.08321796360834,381318.7869721241,990.398068903122,1646983.03552925,603529.7333938617,4695360.739336595,55700.17818814502,30317110.060663458,3430563.297659995,11323543.889525127,3464940.0263386886,0.0,0.0,54.0,59.0,270.04497788614185,470.7420837338532,21.955503560262684,702.276700543748,693.9780871788763,210.52745649785604,236132.41646315646,0.0,1.0,0.0,1.0,0.0,0.0,3.7306677786465476,397.68654113845025,762.7830078892483,119.74825979480676,39853.0,34285.0,12.0,26.0,0
9677145.470237074,27.0,35.0,2637.8146256394807,627.6537429965251,875.7885823582889,7.664120386507993,606.5312348284341,1206.851742472577,6.514860022182196,287.07486791229036,240355.75470805902,138.07404653282177,2255781.45442609,1805978.3068122733,8968586.162191076,29629.963045348508,34959078.31452294,4282191.743648041,51031402.214402534,4936575.787165762,1.0,0.0,30.0,39.0,467.5439506160596,55.04575247330801,6.413524997714721,838.3476519511455,131.77309461694307,45.08598824474558,109818.01545262296,0.0,0.0,0.0,0.0,1.0,0.0,1.043226662779992,627.8988849329282,499.8057601909687,292.2232959332515,2761.0,55036.0,16.0,20.0,0
30063185.46142671,24.0,6.0,544.2926384024313,4258.647048786282,866.0269746306045,0.9929252719429016,441.86817681706196,917.071521539458,27.382482935747092,639.6764837867897,228280.45203768442,653.8862858679497,2840103.217912034,90229.49141855707,4760856.120597019,16979.99737727075,23706715.151035905,389645.58995828556,26777494.03248791,753840.8379277745,0.0,0.0,31.0,54.0,193.32170148926923,64.3025152328967,24.41629277733893,1381.8672068340913,244.8884828921656,216.68695822970417,67128.4119099555,1.0,0.0,0.0,1.0,1.0,0.0,2.4918727351089878,248.22378008231638,317.49997815426394,564.5528200976681,62854.0,60594.0,3.0,24.0,0
9139573.850687392,40.0,30.0,4173.954426791256,3199.8864645963895,1064.9231844211422,37.09841834016107,241.9418825872237,355.8793150290861,13.579110168356108,505.7128210908024,120189.11544688667,449.28077769404933,2309627.7393372916,1871748.2040221612,612704.8775564751,19518.552981865567,47213695.99562021,3825357.0014850367,13672839.325383475,442923.05121267133,0.0,0.0,53.0,27.0,418.0956226633772,74.1268664285601,31.634605234530703,1317.241805240119,172.1229847629653,176.3724359291467,34571.750373526775,0.0,1.0,0.0,1.0,1.0,0.0,2.9413427730254362,647.0285374409214,50.35044020388764,192.81562952102564,58274.0,62244.0,4.0,24.0,0
41779526.18428908,14.0,7.0,297.73085766691713,644.7315245421584,986.0047840137667,17.92829313027486,719.6575030429362,644.4780969322851,38.1959356742323,605.6540961009905,322445.1152602093,393.5252585203769,3294108.295673688,1674951.4875755538,8223913.325477131,5794.534453812994,54789311.86708212,1539019.666428771,45560706.66024322,3371301.767031636,1.0,0.0,55.0,26.0,38.49456455816596,490.6569854726431,32.87522883087449,1377.4451637006684,40.947506002613785,360.22957642797485,174658.39217166987,0.0,1.0,0.0,0.0,1.0,0.0,0.012389654285115403,275.8954911975341,488.21315948504383,273.321090334895,33314.0,40637.0,17.0,20.0,0
26769930.37816627,47.0,15.0,4627.215670329588,2957.7596798473346,992.5522625207061,12.301402896831446,203.3757511669144,503.7480261708001,9.743869814344297,639.0355994126544,144731.13603755704,875.2091148550282,2772440.7178754387,235008.76450520303,6485355.459374672,94929.35230092573,14804256.483714797,1083895.1985560295,33239313.56788575,1699340.002797403,0.0,0.0,33.0,52.0,370.1757159252137,309.21245984482806,12.381740325505097,1281.3830822985303,451.6764685118472,289.51330409952584,243527.40474514556,1.0,1.0,0.0,0.0,1.0,0.0,4.27981254406841,648.6726542607197,91.96095992959062,38.167026803660754,24515.0,48663.0,6.0,33.0,0
22861892.544562854,17.0,24.0,531.6011822361825,3443.037970923026,501.67266166310293,23.939087662309465,273.7673298030081,154.03825389733126,3.9569802041928925,185.32459664282322,128978.42401020697,975.6200501825713,1604257.0179236864,119648.67463459838,7819752.905263712,40287.96085076296,44191656.53889558,3444818.360812408,1270339.5293861858,357151.142355589,0.0,0.0,49.0,52.0,494.2352595021331,305.53468590022146,21.95818130777984,1448.2885584770145,565.9392927073651,245.7828836684995,7085.942642849619,0.0,0.0,0.0,1.0,0.0,0.0,3.0501225422245604,87.7043458135642,443.18437541707056,139.74691112633514,47992.0,20385.0,4.0,21.0,0
18091423.836783443,27.0,29.0,4224.131759924853,101.02132200747008,1189.6510440994925,0.29257825172062546,729.0705552498998,83.55876434555833,30.140182520010317,740.5509865526806,293022.0909106178,872.9860998154046,1729308.2980074005,1669415.3286538718,4287416.936453644,83412.08920021082,40678633.18085013,4549073.317043436,18982371.078745574,2377052.783800137,1.0,0.0,56.0,41.0,423.4525099276206,493.3624025577463,22.52043040345436,719.6299958668238,525.344435090355,243.4910411524976,185111.3386945317,0.0,0.0,0.0,1.0,0.0,0.0,0.6456816584910163,54.62989159026031,606.5213964519595,458.6170056458402,41783.0,2497.0,14.0,36.0,0
37817325.30454019,26.0,35.0,4517.1595938809805,2293.417090735063,841.750800055532,11.120884264032554,433.0428031223564,545.8588368944842,35.241442076714804,361.63189027789065,205050.1958736991,193.10837835609792,1893585.3450110948,311515.34194915876,6382988.075023983,68132.94726896912,31385906.866259616,1475801.0243532646,10620907.665869342,3769099.627540135,0.0,0.0,51.0,21.0,290.2526949357196,45.130945868052734,18.915487286166663,109.31130625231778,322.6817668957531,483.14844363020944,231732.59063991666,1.0,0.0,1.0,0.0,1.0,0.0,4.081785362879136,798.1868489484614,350.39657166993334,529.4102517172626,46231.0,26218.0,1.0,29.0,0
21709394.820592873,42.0,2.0,4898.6705757095,4133.981575533753,669.8705649626396,28.1213386279557,599.0080005460218,67.78985581353041,11.124534274859514,518.4306464260484,109506.41873643664,221.5771232877251,474104.20147869404,1069796.305951741,8563727.747928109,19192.116141108538,11312625.50221574,2844600.193116211,39352715.786109455,1426326.8796755287,0.0,0.0,20.0,57.0,313.75626609925314,487.2759453786023,26.204555656990593,162.00056693677823,452.9079918331262,378.14711085172524,18695.383556837336,0.0,1.0,0.0,0.0,0.0,0.0,3.5852848322027233,698.1765561230575,253.54096595688904,526.1512282547528,33788.0,57127.0,17.0,34.0,0
5259907.509046744,22.0,8.0,4018.0483661570242,1504.9807657066858,953.9782221739433,25.350790922770518,480.7809394477376,281.61212606939154,8.08352406581912,21.800842617658763,408046.4027747403,656.4178052159682,831147.0994374517,1831489.7157574191,6314343.774290156,17546.22465790878,47714140.28270399,1449880.735133608,16502587.406774541,1675899.3406481685,0.0,0.0,46.0,35.0,177.29148516903646,102.8025601304664,8.403484952941342,609.803166987621,93.39745917625525,248.4897802300639,27542.51127653329,0.0,0.0,0.0,0.0,1.0,0.0,3.791497717318185,708.6210527036391,56.959702377726906,627.121167207009,15483.0,8748.0,17.0,26.0,0
7081236.121328798,14.0,11.0,3906.2086022257913,2314.3984857208134,566.5597082973712,39.272237901701416,529.6825830274063,1098.7676484422684,7.430645394843487,794.8274287607188,430298.90265525854,289.7944980565535,3615845.8969247853,1134896.2270986466,3483259.612010674,81198.82015105449,57637616.51144433,2771873.643046413,3897741.8058174076,4228651.303834214,0.0,0.0,26.0,57.0,340.0631239107939,311.9126802774557,39.16972958347177,416.223153258576,140.35690060369387,239.6113064444888,172989.27461242717,0.0,0.0,0.0,1.0,1.0,0.0,1.9602123093092811,761.9983591331617,39.3267426260455,343.91950271625734,4800.0,35763.0,17.0,22.0,0
57713897.975306325,2.0,13.0,3226.7170489379164,2233.87807025675,788.599297125867,24.814308386321763,253.51896738156395,1073.8132040980383,20.880492054660493,239.099181052041,83932.9898869227,734.9904056497993,1946094.460898878,794466.6029456483,6628670.647718336,26471.171061953737,43310458.09768457,3109688.2912410484,3297044.4168709577,2600839.489395179,0.0,0.0,53.0,54.0,385.4272962074822,210.62169908609303,3.9231930836372975,288.11326338715827,746.799803251327,13.239550652481725,161990.84397394708,1.0,1.0,0.0,0.0,1.0,0.0,4.271012533474961,361.8867213433005,355.42072432350653,233.3227586681013,18566.0,12603.0,5.0,23.0,0
218016056.19861525,10332.0,3.0,3570734.121895017,373.3004820275608,112.80348169331006,95.38087954286516,88.88027789020556,20.872688343696055,11.539704125677908,39.77566203363712,29808329.459156737,172985.72708473325,613.3592364083679,100.60224906293641,2534.134831087749,6.730407066899646,972.1263778493949,605.244360817585,136.57058535625822,118.85798957022998,0.0,0.0,29.0,11.0,450885.5892556191,25.61162677146215,46.87816390929842,152.3569469957566,68.02485759583362,36.61977166274926,2461.3119516882957,0.0,1.0,0.0,0.0,1.0,0.0,0.5282406269206588,128.45884678432708,108.59927789477659,53.86384417822349,760.0,131.0,0.0,27.0,1
363503595.6827103,3622.0,2.0,4986567.159020437,9.711394029370213,138.8918141190542,99.19540455532547,77.65465068723665,4.606490010219111,7.195458588101111,46.01169121816879,2768624.633709461,171060.07029215095,725.9615728988198,192.10400160224646,563.5803316393001,89.72836675331015,632.8363340203703,760.2752846863484,691.8534644680175,569.1734267387764,1.0,0.0,35.0,14.0,299733.07275638415,57.19023269668166,40.11278969645034,183.06620626616916,75.34359981736151,9.41126859481664,1281.5475411686207,0.0,0.0,1.0,0.0,1.0,0.0,0.5525458869503187,78.95810324626687,143.96820692057082,16.683508143069055,752.0,56.0,0.0,22.0,1
323889138.3110769,40330.0,1.0,1754737.7220325808,136.56660630333678,113.66329393488374,79.10192553466675,81.09501071196304,46.2630319482731,35.13531508747582,9.998168581708464,61633123.480899855,459717.8595695459,335.44592594926104,73.26948628016599,3130.2443862270484,91.04123398316256,7586.008971462595,564.3533069491241,3989.122619133145,156.42882803336522,1.0,0.0,30.0,19.0,264758.64055112615,6.2301770283712194,59.644097492746155,126.7978119081349,96.6900783712326,22.189528673966652,1434.6586304120615,0.0,1.0,1.0,0.0,0.0,0.0,0.6422976865257292,93.17389306767282,112.89570630135992,1.5586535967936488,183.0,133.0,4.0,22.0,1
222334896.16502684,42385.0,1.0,66016.23726217728,234.16887139590688,60.90324096411237,81.99534164786348,54.72779763126998,81.47753485181917,28.406677619947853,2.6314970050749587,82634148.90992916,170954.28121003447,12.2568018650272,276.3755220362349,4374.495352782473,54.805960984263265,5363.10621924958,508.7608822191797,2324.355619289455,60.95833389785599,0.0,0.0,34.0,7.0,445191.1162409406,27.05195967102011,52.13011664746098,134.3850075937121,99.62912117698258,26.626506459246663,2243.3044228432523,0.0,0.0,1.0,1.0,0.0,0.0,0.4274249472728937,64.51018059202632,145.02506625024745,46.539300221035305,464.0,175.0,4.0,36.0,1
462966074.63746935,5380.0,1.0,632497.1025305155,297.7721893583979,103.5958533905037,59.30975018179534,72.6632611599495,72.96819935943137,22.886532125898338,26.375242518080324,45328710.64841012,20699.225067474286,632.22953708832,364.6752224760698,1812.5944090186786,55.65555157209455,4145.480240903189,726.9007026541818,4406.943521774168,498.6678334288609,1.0,0.0,33.0,2.0,227776.40235393422,4.476948998841534,48.04657247847851,123.34263589051349,41.50465087010456,36.77826859796161,2464.0892812846373,0.0,1.0,0.0,0.0,0.0,0.0,0.5094746851292544,115.47001782858247,60.635023070252686,42.14265959831831,766.0,146.0,1.0,34.0,1
138193364.783687,4747.0,4.0,2769803.354009834,459.6110496845251,105.86491122075778,91.42951572692495,49.509215459568686,40.86007676272503,35.17738583814673,46.44144515954623,16888260.978841,53036.68619472031,998.6954925203827,177.32778802818234,842.4635965270222,5.755603594395453,9038.62195976022,705.2645499070363,3177.1463639554177,655.3734500466279,1.0,0.0,36.0,17.0,405973.7773183926,64.14179045134361,50.87537643784357,70.16279968531313,145.5340093798622,48.22268553965537,1946.5195065651994,0.0,1.0,1.0,1.0,0.0,0.0,0.18095261608129332,125.91367483076645,108.06909218702285,32.72949874045162,37.0,133.0,3.0,32.0,1
384800410.7328206,30759.0,5.0,1724567.646787537,187.80298606435113,70.0345475919614,53.0679001132189,87.06836894971718,59.47026719176003,4.86761149496358,39.04679013444856,29164166.257096272,929954.6594090128,294.5493537899925,81.70828877013147,2000.1249789220649,59.795051311975676,8393.035720677537,830.346840613561,3117.64377185204,854.147306406393,0.0,0.0,26.0,12.0,27869.333861959058,56.81895585686249,40.81054068192525,170.1898177698302,103.316687208672,42.41377740021458,162.96114489657677,1.0,1.0,0.0,0.0,1.0,1.0,0.46301534973632963,77.33677738486757,131.17667810639134,48.920563783752755,743.0,226.0,2.0,36.0,1
391149485.20904076,1532.0,0.0,4700213.055556438,437.51165938697704,161.00913831535254,46.382838958658056,58.40929962421538,43.624652094621766,27.29957144008273,42.11290322487548,51243898.486430526,73888.37981897562,183.93445246901973,113.25279096558776,3929.8341072531352,42.91517898791625,576.234715470566,62.55178627729441,1461.1755306600744,782.8355539543036,0.0,0.0,21.0,8.0,1643.6822837047448,33.74800230744732,43.47301910583338,77.69764410985745,104.80740688500467,31.07592101149751,806.5993358596598,0.0,1.0,1.0,0.0,1.0,0.0,0.37303038909429054,143.9587323908542,95.99269150803319,50.40506235888795,231.0,57.0,4.0,21.0,1
466130611.07598466,37334.0,8.0,3139093.220086378,81.71464406841828,91.42410882279628,98.39535940585905,78.10474205718495,57.90161097901778,8.668492496529279,24.170360399602103,83749781.28827782,74107.5098903786,281.7669578263532,409.0564592627863,2957.438370397978,70.90436302344372,6160.872419411724,754.9521320819789,668.4026177586677,857.2405127565482,0.0,0.0,29.0,14.0,264617.952312574,14.73346004355438,52.46719849926805,115.23980144036344,63.26182471292012,29.182033741740465,2241.40584980077,0.0,1.0,1.0,0.0,0.0,0.0,0.6661311046544097,43.36716705162597,79.83910434122745,35.27419848109043,715.0,159.0,1.0,33.0,1
307432236.9405414,45791.0,6.0,2604174.1538975122,185.64024375431347,134.23796649097858,91.84832060923193,127.2935524330767,51.75052443935492,4.82309764063948,14.096732715184192,17589438.03380785,451737.2570879989,425.4154747770472,133.8243675299262,505.7160666380156,4.712491659557239,7722.674032074582,513.76045095169,4805.861954483413,760.0687708208906,0.0,0.0,32.0,0.0,37732.33501437373,95.79198327687351,50.2852345936724,114.15519838508209,124.14858966813726,30.159334653633536,1920.8812646262013,0.0,0.0,1.0,1.0,0.0,0.0,0.43482172349648607,54.623741360144436,148.3234383035065,57.955667511236214,511.0,81.0,4.0,35.0,1
228648935.28769836,37578.0,0.0,3991207.3088537334,26.1410054106615,122.51682895340281,58.218708072288,67.05204156480497,68.0966600125159,18.624340400277326,31.906730597076567,61408912.63309666,245855.18205269752,250.91292895256467,387.35129650561356,2685.935771635167,71.08876827294898,5504.90579774952,74.69312003315187,523.9884457169758,703.2393969061393,0.0,0.0,36.0,9.0,488294.96371307876,58.43924473886134,55.74149645855266,99.20571089214332,121.0990972101027,27.25893213298869,1855.5826775610678,1.0,1.0,0.0,0.0,1.0,0.0,0.7793416509802202,104.766573471654,55.508607443632656,43.18271685703964,26.0,249.0,1.0,24.0,1
431096267.9440082,11611.0,8.0,1296656.4058902303,371.2446455278111,180.3883326746222,80.51024298286295,107.30840834762759,50.7708843533124,15.495717190574148,12.261941624951813,75460177.08807927,962731.1583203252,346.9600253675299,165.59970340310554,2340.426907277966,28.689382383231386,9830.054990761882,679.0100281695197,2645.053000367838,10.137569140699632,0.0,0.0,25.0,5.0,3745.0858458595876,67.91133665720679,53.17485380890674,116.35099762521858,50.467377074524045,2.968144012946178,1669.8080761703527,1.0,1.0,0.0,0.0,0.0,0.0,0.42599209857369214,117.15475482532176,85.20224802815223,40.61252256975772,780.0,64.0,3.0,30.0,1
408324112.73295707,9584.0,0.0,4099594.0087103867,75.32637871645647,59.522389098054106,68.02110144479197,139.12995611734743,94.06109981675586,37.646944373007415,43.573721819103945,93636728.27331491,911074.8536583064,638.2067385793626,94.36627717148127,1635.5612801058073,65.17053304531079,6860.4750464754825,716.5401940019428,1362.8429541739013,626.1023118092105,1.0,0.0,34.0,5.0,359356.6686128245,53.134875326945185,52.02871351958774,146.52127545354,105.44938094859123,34.914819729410254,1038.1596240809588,0.0,1.0,1.0,0.0,1.0,0.0,0.23577117297395866,67.57512884599649,136.07111278167264,21.685307553518722,266.0,223.0,1.0,35.0,1
300126245.7677882,34061.0,5.0,20290.21879614426,128.5100078242289,58.28208132055362,59.38769236872825,102.36221057325015,42.80281815816862,12.959181870072655,11.817987357568622,12112017.32204651,405338.50542259583,345.0279868426147,363.6542798137155,550.8029802666165,62.712597531212296,1041.430126970253,523.6271695446844,1320.7033179072737,120.48180413911768,0.0,0.0,36.0,19.0,122448.96319732412,80.6533247646205,56.305314086106264,103.59422370907964,112.40131198628679,35.81684000648015,1008.1033008617543,0.0,1.0,0.0,1.0,1.0,0.0,0.2736887189585846,100.94782065804833,139.0528821156513,0.13551471600045994,975.0,161.0,3.0,32.0,1
407142950.2535244,3175.0,4.0,3100288.4238679097,387.61662609660743,88.05114705968252,57.20645264561769,61.317187404965395,1.5916303039710922,32.5960903620801,17.475796002860488,92675967.59937346,449282.7878968429,396.0589447836547,234.27251473760336,4905.559678101375,22.684148463223252,1982.9801199995345,793.7989776497628,2972.9310965140653,58.66713233254106,0.0,0.0,36.0,11.0,483808.45063075604,89.63800495481213,41.365262111038014,84.15167127775871,131.91249920312652,25.624018113351372,2022.3312189770027,0.0,0.0,1.0,0.0,1.0,0.0,0.04528522509163657,75.0224871747094,147.84203117157517,14.45656043365068,860.0,54.0,1.0,24.0,1
207150240.8309043,26931.0,5.0,4674111.969473666,267.358358711355,108.99439490013361,48.161646713254385,77.92428133625498,23.637353540898452,29.95308001873379,30.392686699380324,60346019.74986071,375738.53942249465,40.03126279926394,15.638625637403203,880.216599466278,44.045234521626675,8262.45621199462,300.2481086293015,3989.670585894344,156.4121521056554,0.0,0.0,36.0,2.0,191389.28366332018,38.27105435976298,53.81773592862571,181.7114514710173,62.670029680948176,43.51938027012715,734.4507294126773,0.0,1.0,1.0,0.0,1.0,0.0,0.5399188106009101,100.94981701837492,137.33323514908196,45.83523040887779,197.0,194.0,4.0,33.0,1
335802532.16138715,22495.0,9.0,3940360.4604091807,6.986359709231282,87.76675980034233,72.95908493655035,104.94061279024727,50.060685810665596,26.71695480234145,29.202596048609696,76786807.94951245,38828.25052648509,917.9425016228697,479.9712096721993,963.7144539537273,83.56332590533245,9967.566731443001,201.90721853143611,3885.8974141563936,823.2921614417502,0.0,0.0,39.0,7.0,14614.42970566871,69.00253122306106,54.31181426578031,195.91657097999897,136.53982764870466,33.62184013783393,1712.0796817524335,0.0,1.0,1.0,1.0,1.0,0.0,0.8308808839003218,112.52604455406778,45.60527279261538,42.592275266230445,615.0,61.0,3.0,35.0,1
446073381.9151502,37255.0,9.0,4268902.78977606,1.1176023736985674,162.109933183239,66.79580140705048,95.72722537358388,54.0571851888662,36.816018918402385,36.05096258442176,5850583.602071268,293553.99241545395,406.88595991485363,73.8767225360537,727.9134605111792,60.55916435947739,983.3926687238969,350.7339517432785,4344.008445967767,743.8493931000214,1.0,0.0,33.0,4.0,14440.946938982583,22.988748454639698,45.50327099360022,124.20173534268488,90.76291788783553,18.13323289285085,1815.5213085598914,0.0,1.0,0.0,0.0,1.0,0.0,0.7691117068175701,147.0088858925963,142.2743149590237,19.86132868980565,370.0,67.0,1.0,20.0,1
227193801.846605,10204.0,2.0,1987788.702381645,255.33031586994852,79.24253489748794,70.73118521799665,56.348181990459416,55.23847893120535,16.316983775253682,26.24667602999502,50861741.48623922,123550.79614237213,328.1435160347943,176.7034882265457,2850.9651934946905,6.873830197841146,1003.293178450484,410.0505132959775,1464.5136895618355,948.7724052052123,0.0,0.0,27.0,18.0,277133.3124906196,65.18550471620385,43.91299272974789,105.78275972824201,50.61759812362093,0.9847176799317126,2111.389973403822,0.0,1.0,0.0,0.0,0.0,1.0,0.4377894663384714,90.1266546023302,87.09839105474637,37.53497847230633,616.0,88.0,4.0,31.0,1
293419992.9722973,38140.0,5.0,4122073.535770131,152.47775687459742,53.563958843559156,52.921430048764265,89.14759791596259,71.45520982700822,15.586847439314626,55.16839851060548,62451652.57103898,103267.95968510762,86.48419624538451,192.39731749785366,2218.347872413502,44.29088313208297,7633.870541432834,695.9336024021688,2328.756908575369,978.9762586504105,0.0,0.0,28.0,5.0,493369.2775366093,39.915562997655265,44.27704950911998,66.6474908889521,51.61833436619635,2.958082324884004,799.7139767675393,0.0,1.0,1.0,1.0,0.0,0.0,0.1961203551445122,111.30376442985187,111.67811062022402,11.717248768388231,570.0,174.0,3.0,30.0,1
480417941.6691558,34993.0,9.0,2756404.1668261816,90.15572299758855,106.2079695814636,96.31664024639485,99.73733644012732,27.46481426175279,6.437896943260375,50.396045651831294,31029967.067347597,561300.7113634514,634.1832153951837,244.71494962920664,1247.78591013278,31.177145877791702,643.5428171653956,845.5199378782277,46.67286610012478,893.2839863739821,0.0,0.0,34.0,7.0,489906.993987814,0.6781599401304961,43.96281726863988,65.15921568540745,61.75848990404865,17.589913082089314,1854.7231670955052,0.0,1.0,1.0,0.0,0.0,0.0,0.8634844432974528,103.5843172711925,83.3703456083831,15.817663156142643,303.0,100.0,2.0,27.0,1
419284736.7886947,12011.0,7.0,3094608.4813334784,306.79696885805544,163.74068610215744,78.31547177983249,69.40659859033298,66.49036790414772,11.030483019802766,52.74680707419831,43449195.70607464,99666.09285584869,863.824950263755,392.7220111670853,2147.1169151076406,64.16456789116327,685.6011606484747,720.9181900786765,3734.2881156818275,132.92605097699916,0.0,0.0,24.0,6.0,169299.21317234362,95.55278684226207,50.47564381807189,115.00347939035629,71.10257765838394,23.105266259934144,266.2247439467172,1.0,1.0,0.0,0.0,0.0,0.0,0.0567810340450684,74.93103832763302,129.50348842749037,56.8444856341498,667.0,145.0,0.0,20.0,1
454815608.1322211,17898.0,8.0,299282.1199823385,114.21823585871354,176.0899109738786,93.97603944300022,107.36900668738372,70.40322731192128,35.19105824243483,37.77099428420625,55652664.46032,103828.39247146834,41.15320005240031,3.045139837563382,3367.6092553085896,61.45639412952608,8888.164830096626,173.9875590696015,1511.7155607114153,878.3827409249803,0.0,0.0,32.0,3.0,241869.12094525958,86.84415455387189,42.71252622731657,190.2338825621352,94.60463849057797,8.343555975421252,345.15432237976177,0.0,1.0,0.0,0.0,0.0,0.0,0.399222725202494,67.83705448674924,103.35112039550427,24.79083437613567,266.0,141.0,4.0,21.0,1
254098824.35617855,3394.0,4.0,1011750.7273860887,296.10357484247396,157.33517573813612,46.55626996196533,47.71761094337308,41.12807526208263,18.97528531645472,38.10047495164839,55478520.0074115,481033.2011045292,145.2724673660355,466.23602566803737,1408.5026574931508,1.0398101510140534,8004.4981231845095,366.2170848002574,2807.467666350932,838.6371347886453,0.0,0.0,31.0,15.0,51127.44709311023,29.08365503460284,53.185717228387006,162.299196076219,122.36263175190159,9.466415321131604,1043.340100433504,0.0,0.0,0.0,0.0,0.0,0.0,0.8566151423839511,148.6657793919196,133.0099106809405,14.699255657931271,929.0,50.0,3.0,35.0,1
498602103.85382354,22522.0,2.0,2757067.255490195,189.63297529313644,129.26186855995905,77.37105795137049,77.02677369220685,40.216909914632204,13.654132887628418,36.55192102295692,4665221.777980388,442840.0827575161,146.38982888620734,322.9947301015056,4576.228880151902,60.7695509418463,8815.631998643823,158.41371344777798,846.5014100972535,871.0858598596973,0.0,0.0,33.0,11.0,261566.2511398741,99.77573142328605,42.10156517897539,108.8977186419085,60.53984922213755,11.510567938966815,138.0644408881182,0.0,0.0,1.0,1.0,0.0,0.0,0.3931766874041964,62.753759787166686,61.31486186728439,29.22649481033949,969.0,59.0,3.0,36.0,1
161026241.8735252,13103.0,5.0,298711.28382837074,93.37310883489486,155.87067227986827,90.96770911864967,128.47045160553319,17.892478565644975,8.644482203286845,26.093049265287373,44228435.77459979,138497.150347237,602.2748553477929,475.3244395744678,1531.7311858885291,73.48496539849367,6505.134021327536,686.7241995580513,4096.997535671642,151.68561711649141,0.0,0.0,28.0,8.0,300251.0979250883,31.712767455653413,40.537792806205125,195.52649952548853,149.19169739494902,39.02566697881363,2369.245803663346,1.0,0.0,0.0,0.0,0.0,0.0,0.11787547075695992,126.93027937816605,60.348140423039254,23.22095278724197,169.0,78.0,4.0,28.0,1
307508233.2865236,5762.0,8.0,3708526.7989056273,69.05236893437433,149.02232564861782,59.855246788868,68.52132809989709,41.39873762553737,19.3984100097446,19.326360064035757,21774906.40182697,5444.575784054137,921.2305027183688,408.6947687082429,990.8951541142663,76.87300324015754,3225.3642193885844,248.17187821689413,4086.361096391389,116.79182777331754,0.0,0.0,34.0,7.0,126279.7711400492,45.88441864590747,46.385804848917424,120.0261064558023,57.76741249473439,38.56439204758857,2254.739526273401,0.0,1.0,0.0,0.0,0.0,0.0,0.2659495003457961,56.12461301228371,88.44144817432657,43.77174224094634,745.0,56.0,3.0,38.0,1
